Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
BTV20,2020-09-28,10800,11080,10795,10960,135,+1.25%,4645,7731
BTV20,2020-09-29,10970,10990,10680,10815,-145.,-1.32%,5190,7324
BTV20,2020-09-30,10850,10940,10725,10770,-45.,-0.42%,6298,7487
BTV20,2020-10-01,10835,11060,10430,10645,-125.,-1.16%,12826,7018
BTV20,2020-10-02,10615,10705,10410,10550,-95.,-0.89%,6517,6525
BTV20,2020-10-05,10700,10865,10670,10815,265,+2.51%,4931,7378
BTV20,2020-10-06,10815,10890,10565,10630,-185.,-1.71%,4664,7511
BTV20,2020-10-07,10600,10760,10595,10720,90,+0.85%,2513,7606
BTV20,2020-10-08,10735,11065,10580,10955,235,+2.19%,5654,8450
BTV20,2020-10-09,10950,11205,10910,11110,155,+1.41%,7194,9799
BTV20,2020-10-12,11360,11700,11280,11630,520,+4.68%,7194,9799
BTV20,2020-10-13,11760,11805,11355,11440,-190.,-1.63%,4831,9353
BTV20,2020-10-14,11500,11630,11340,11410,-30.,-0.26%,3896,9554
BTV20,2020-10-15,11440,11695,11315,11595,185,+1.62%,3771,9753
BTV20,2020-10-16,11610,11610,11225,11360,-235.,-2.03%,5924,9084
BTV20,2020-10-19,11505,11910,11470,11755,395,+3.48%,7399,10617
BTV20,2020-10-20,11795,12110,11740,11970,215,+1.83%,4621,10896
BTV20,2020-10-21,11995,13005,11955,12755,785,+6.56%,12363,11918
BTV20,2020-10-22,12965,13285,12725,13155,400,+3.14%,9304,12098
BTV20,2020-10-23,13220,13260,12775,12970,-185.,-1.41%,5035,12125
BTV20,2020-10-26,13100,13300,12805,13045,75,+0.58%,8217,12043
BTV20,2020-10-27,13050,13780,13025,13685,640,+4.91%,14227,12665
BTV20,2020-10-28,13680,13870,12885,13175,-510.,-3.73%,15553,11852
BTX20,2020-10-29,13390,13905,13180,13780,605,+4.59%,11910,12246
BTX20,2020-10-30,13740,13895,13315,13735,-45.,-0.33%,6609,11024
BTX20,2020-11-02,13955,14065,13370,13790,55,+0.40%,5651,11001
BTX20,2020-11-03,13730,13950,13390,13845,55,+0.40%,4595,11278
BTX20,2020-11-04,13925,14420,13635,14200,355,+2.56%,10691,11360
BTX20,2020-11-05,14165,15505,14165,15260,1060,+7.46%,9044,11952
BTX20,2020-11-06,15685,16155,15350,15630,370,+2.42%,9805,11978
BTX20,2020-11-09,15665,16005,14880,15450,-180.,-1.15%,14404,11340
BTX20,2020-11-10,15435,15595,15130,15355,-95.,-0.61%,7061,11619
BTX20,2020-11-11,15450,16090,15350,15805,450,+2.93%,7062,11619
BTX20,2020-11-12,16000,16300,15520,16240,435,+2.75%,7269,11498
BTX20,2020-11-13,16350,16585,16025,16270,30,+0.18%,4715,11292
BTX20,2020-11-16,16035,16940,15915,16895,625,+3.84%,6815,11665
BTX20,2020-11-17,16795,17930,16620,17730,835,+4.94%,11293,11509
BTX20,2020-11-18,17675,18540,17235,17685,-45.,-0.25%,16288,11046
BTX20,2020-11-19,17905,18260,17375,18095,410,+2.32%,8376,11051
BTX20,2020-11-20,17910,18880,17740,18685,590,+3.26%,12414,11306
BTX20,2020-11-23,18625,18850,18040,18410,-275.,-1.47%,16067,11755
BTX20,2020-11-24,18455,19515,18075,19110,700,+3.80%,19521,12336
BTX20,2020-11-25,19135,19605,18640,18915,-195.,-1.02%,17159,12330
BTZ20,2020-11-27,19090,19200,16520,16925,-1990.,-10.52%,18111,10815
BTZ20,2020-11-30,18275,20260,18275,19730,2805,+16.57%,14685,11597
BTZ20,2020-12-01,19800,20360,18300,19275,-455.,-2.31%,15183,11812
BTZ20,2020-12-02,19155,19585,18560,19295,20,+0.10%,8819,11743
BTZ20,2020-12-03,19340,19880,19070,19565,270,+1.40%,7967,11721
BTZ20,2020-12-04,19680,19750,18830,19100,-465.,-2.38%,8368,11613
BTZ20,2020-12-07,19205,19615,19020,19170,70,+0.37%,6025,11852
BTZ20,2020-12-08,19215,19475,18695,18825,-345.,-1.80%,8197,11750
BTZ20,2020-12-09,18685,18685,17705,18420,-405.,-2.15%,7639,11071
BTZ20,2020-12-10,18630,18750,17940,18440,20,+0.11%,7842,10888
BTZ20,2020-12-11,18415,18460,17575,18020,-420.,-2.28%,6851,10701
BTZ20,2020-12-14,19155,19430,19075,19270,1250,+6.94%,7487,11074
BTZ20,2020-12-15,19340,19675,19120,19560,290,+1.50%,6785,11370
BTZ20,2020-12-16,19505,21430,19340,20930,1370,+7.00%,17368,11993
BTZ20,2020-12-17,21460,23915,21320,22870,1940,+9.27%,21478,12244
BTZ20,2020-12-18,23050,23415,22435,22860,-10.,-0.04%,9119,12559
BTZ20,2020-12-21,23605,24210,21950,22880,20,+0.09%,18959,12603
BTF21,2020-12-22,23565,24100,22755,23805,925,+4.04%,18468,12911
BTF21,2020-12-23,24170,24605,23165,23745,-60.,-0.25%,13829,12586
BTF21,2020-12-24,23550,23795,22960,23685,-60.,-0.25%,4806,10840
BTF21,2020-12-28,26650,27900,26530,27110,3425,+14.46%,19511,10613
BTF21,2020-12-29,26955,27450,26080,27210,100,+0.37%,8992,10653
BTF21,2020-12-30,27315,29370,27215,29155,1945,+7.15%,14785,11009
BTF21,2020-12-31,29075,29700,28230,29385,230,+0.79%,6472,10850
BTF21,2021-01-04,33405,34170,28440,31550,2165,+7.37%,17234,11125
BTF21,2021-01-05,31655,34680,30250,34515,2965,+9.40%,9616,11296
BTF21,2021-01-06,34655,37035,33775,36565,2050,+5.94%,21469,11288
BTF21,2021-01-07,36445,41000,36445,39625,3060,+8.37%,19737,11380
BTF21,2021-01-08,40275,42730,37000,39520,-105.,-0.26%,18636,11304
BTF21,2021-01-11,38925,39165,31105,33780,-5740.,-14.52%,27690,12234
BTF21,2021-01-12,34840,37050,32780,34500,720,+2.13%,18040,12039
BTF21,2021-01-13,34055,37580,32610,36375,1875,+5.43%,11919,12265
BTF21,2021-01-14,37500,40365,36915,39605,3230,+8.88%,12611,12148
BTF21,2021-01-15,39205,39980,34555,35625,-3980.,-10.05%,17310,12089
BTF21,2021-01-19,36250,38155,34875,36595,970,+2.72%,18337,11945
BTF21,2021-01-20,36700,36845,33435,35035,-1560.,-4.26%,13613,11834
BTF21,2021-01-21,35200,35740,30930,31920,-3115.,-8.89%,18667,11773
BTF21,2021-01-22,30825,33860,28900,33580,1660,+5.20%,18817,11111
BTF21,2021-01-25,32300,34930,32035,33440,-140.,-0.42%,13238,10902
BTF21,2021-01-26,32665,32845,30800,31950,-1490.,-4.46%,13724,10787
BTF21,2021-01-27,32655,32925,29075,31475,-475.,-1.49%,24655,10705
BTG21,2021-01-28,30865,33460,29940,32790,1315,+4.18%,13911,9989
BTG21,2021-01-29,33600,39100,32130,34855,2065,+6.30%,21507,9614
BTG21,2021-02-01,33315,35005,32530,34000,-855.,-2.45%,7410,9299
BTG21,2021-02-02,33680,36370,33605,36170,2170,+6.38%,7056,9469
BTG21,2021-02-03,36015,37790,35740,37390,1220,+3.37%,5786,10007
BTG21,2021-02-04,37660,39200,36435,37915,525,+1.40%,7365,10133
BTG21,2021-02-05,37700,38755,36895,38015,100,+0.26%,5800,10426
BTG21,2021-02-08,39025,45500,38305,44755,6740,+17.73%,17454,11172
BTG21,2021-02-09,45210,48885,45175,47765,3010,+6.73%,14212,11055
BTG21,2021-02-10,47500,48060,43950,44915,-2850.,-5.97%,12168,10932
BTG21,2021-02-11,45615,49215,44345,47525,2610,+5.81%,10938,11185
BTG21,2021-02-12,48000,49500,46500,48040,515,+1.08%,9433,11306
BTG21,2021-02-16,49415,51065,45950,48925,885,+1.84%,20887,11426
BTG21,2021-02-17,49300,53210,49115,52785,3860,+7.89%,12700,11769
BTG21,2021-02-18,52680,53080,51250,52340,-445.,-0.84%,10639,11571
BTG21,2021-02-19,52035,56580,50695,55530,3190,+6.09%,15735,11331
BTG21,2021-02-22,57450,57790,48320,53720,-1810.,-3.26%,25944,11044
BTG21,2021-02-23,54515,54515,44900,47660,-6060.,-11.28%,29926,10572
BTG21,2021-02-24,48450,51360,47010,49135,1475,+3.09%,14542,10276
BTH21,2021-02-25,49900,52875,47800,49415,280,+0.57%,14375,9989
BTH21,2021-02-26,48320,48990,44555,46325,-3090.,-6.25%,11741,8236
BTH21,2021-03-01,45500,49985,45150,48870,2545,+5.49%,8338,8240
BTH21,2021-03-02,49425,50550,47245,47820,-1050.,-2.15%,7358,8068
BTH21,2021-03-03,48035,53000,47955,50900,3080,+6.44%,7959,8387
BTH21,2021-03-04,50970,52190,47425,48310,-2590.,-5.09%,13562,8316
BTH21,2021-03-05,48125,49745,46295,49555,1245,+2.58%,10606,7903
BTH21,2021-03-08,50580,52425,49500,52145,2590,+5.23%,8992,8338
BTH21,2021-03-09,51995,55265,51895,54720,2575,+4.94%,6704,8785
BTH21,2021-03-10,54530,57815,53425,56620,1900,+3.47%,8319,8901
BTH21,2021-03-11,56980,58390,54685,57955,1335,+2.36%,9126,8791
BTH21,2021-03-12,58365,58725,55380,57075,-880.,-1.52%,10403,9385
BTH21,2021-03-15,58755,61255,54915,56900,-175.,-0.31%,12762,9379
BTH21,2021-03-16,57005,57175,53475,55910,-990.,-1.74%,8353,9335
BTH21,2021-03-17,56695,58490,54280,57980,2070,+3.70%,9879,9383
BTH21,2021-03-18,58500,60295,57090,57365,-615.,-1.06%,13294,9636
BTH21,2021-03-19,57950,59575,56315,58975,1610,+2.81%,8311,9825
BTH21,2021-03-22,58195,58460,54105,55605,-3370.,-5.71%,11177,9825
BTH21,2021-03-23,54665,55895,52915,54985,-620.,-1.12%,14558,9897
BTH21,2021-03-24,54580,57225,53135,54645,-340.,-0.62%,14528,9933
BTJ21,2021-03-25,54015,54015,50565,52405,-2240.,-4.10%,20042,9442
BTJ21,2021-03-26,52545,54450,51435,54060,1655,+3.16%,7270,8421
BTJ21,2021-03-29,55360,59000,55110,58210,4150,+7.68%,8418,9180
BTJ21,2021-03-30,57940,60070,57585,59705,1495,+2.57%,5157,9322
BTJ21,2021-03-31,59360,60540,57380,59285,-420.,-0.70%,7486,9890
BTJ21,2021-04-01,59580,60345,58595,59615,330,+0.56%,4676,10054
BTJ21,2021-04-05,58550,60100,57140,59840,225,+0.38%,6433,9944
BTJ21,2021-04-06,59415,60390,57750,58735,-1105.,-1.85%,5919,9865
BTJ21,2021-04-07,58300,59080,55660,56310,-2425.,-4.13%,15314,9121
BTJ21,2021-04-08,56310,58655,55905,58155,1845,+3.28%,5308,8994
BTJ21,2021-04-09,58010,59405,58000,58760,605,+1.04%,4698,9032
BTJ21,2021-04-12,60000,61945,59915,60545,1785,+3.04%,7936,9502
BTJ21,2021-04-13,60500,64450,60295,63685,3140,+5.19%,8601,9653
BTJ21,2021-04-14,63885,65520,61565,62400,-1285.,-2.02%,10090,9448
BTJ21,2021-04-15,62795,64030,62375,63840,1440,+2.31%,5648,9533
BTJ21,2021-04-16,63765,64000,60165,61980,-1860.,-2.91%,7949,9346
BTJ21,2021-04-19,57120,57750,54450,56045,-5935.,-9.58%,13540,9087
BTJ21,2021-04-20,56335,57155,53430,56715,670,+1.20%,10746,8817
BTJ21,2021-04-21,56900,57160,54325,55610,-1105.,-1.95%,7084,8866
BTJ21,2021-04-22,54825,55645,51365,52860,-2750.,-4.95%,16563,9022
BTJ21,2021-04-23,51505,52160,47395,50845,-2015.,-3.81%,14698,8675
BTJ21,2021-04-26,47440,54410,47440,54070,3225,+6.34%,11704,8465
BTJ21,2021-04-27,53370,55420,52910,54790,720,+1.33%,8135,8429
BTK21,2021-04-28,55455,56775,54100,55695,905,+1.65%,11009,8306
BTK21,2021-04-29,54810,55460,52475,53010,-2685.,-4.82%,9752,8555
BTK21,2021-04-30,53500,57535,53175,57315,4305,+8.12%,6821,7919
BTK21,2021-05-03,56985,59305,56380,57765,450,+0.79%,6457,8016
BTK21,2021-05-04,57390,57755,53220,54515,-3250.,-5.63%,9194,8306
BTK21,2021-05-05,54365,58110,52830,57295,2780,+5.10%,6776,8089
BTK21,2021-05-06,56950,58600,55250,56180,-1115.,-1.95%,6476,8026
BTK21,2021-05-07,56350,58845,55320,57760,1580,+2.81%,5832,7982
BTK21,2021-05-10,58200,59900,53595,55705,-2055.,-3.56%,8817,8124
BTK21,2021-05-11,55690,57075,54375,56805,1100,+1.97%,6001,8259
BTK21,2021-05-12,56735,58140,53355,54445,-2360.,-4.15%,9487,8500
BTK21,2021-05-13,54545,54605,46395,48365,-6080.,-11.17%,16851,8751
BTK21,2021-05-14,49215,51475,48320,50190,1825,+3.77%,6328,8607
BTK21,2021-05-17,45295,46620,42050,44060,-6130.,-12.21%,13296,8690
BTK21,2021-05-18,43500,45755,42280,43150,-910.,-2.07%,9459,9160
BTK21,2021-05-19,42915,43530,30205,39340,-3810.,-8.83%,32356,9265
BTK21,2021-05-20,38925,42420,34950,40320,980,+2.49%,15475,9369
BTK21,2021-05-21,40720,42370,35135,36085,-4235.,-10.50%,16408,9191
BTK21,2021-05-24,34280,39950,33720,39750,3665,+10.16%,14777,8913
BTK21,2021-05-25,38540,39885,36550,37330,-2420.,-6.09%,13240,8893
BTK21,2021-05-26,38055,40895,37875,38545,1215,+3.25%,13793,8499
BTM21,2021-05-27,39220,40565,37410,38865,320,+0.83%,11922,8450
BTM21,2021-05-28,39040,39210,35150,35825,-3040.,-7.82%,8794,7099
BTM21,2021-06-01,35905,37985,34245,35990,165,+0.46%,8653,7318
BTM21,2021-06-02,36205,38340,35940,38040,2050,+5.70%,4410,7253
BTM21,2021-06-03,37835,39560,37255,38715,675,+1.77%,4669,7177
BTM21,2021-06-04,38840,39350,35590,36955,-1760.,-4.55%,8900,7572
BTM21,2021-06-07,36205,37015,34000,35645,-1310.,-3.54%,7376,7108
BTM21,2021-06-08,34130,34295,30915,32910,-2735.,-7.67%,12285,7566
BTM21,2021-06-09,33485,36945,32420,36375,3465,+10.53%,9394,7417
BTM21,2021-06-10,36610,38460,35800,36690,315,+0.87%,7359,7652
BTM21,2021-06-11,36725,37700,35955,37325,635,+1.73%,3815,7684
BTM21,2021-06-14,38900,41070,38705,39710,2385,+6.39%,6624,7481
BTM21,2021-06-15,40250,41335,39565,39995,285,+0.72%,4796,7528
BTM21,2021-06-16,40025,40480,38270,38565,-1430.,-3.58%,7088,7807
BTM21,2021-06-17,38550,39535,37315,37665,-900.,-2.33%,6880,7827
BTM21,2021-06-18,37695,38175,35100,35285,-2380.,-6.32%,7194,8216
BTM21,2021-06-21,35555,35790,31715,32560,-2725.,-7.72%,13030,8030
BTM21,2021-06-22,31700,33310,28800,32480,-80.,-0.25%,23002,7914
BTM21,2021-06-23,32560,34835,31775,32900,420,+1.29%,12375,7870
BTN21,2021-06-24,33460,35405,32440,34965,2065,+6.28%,10886,7613
BTN21,2021-06-25,34925,35635,31480,32200,-2765.,-7.91%,7255,6637
BTN21,2021-06-28,32775,35325,32750,34525,2325,+7.22%,6033,6770
BTN21,2021-06-29,34680,36650,34200,36430,1905,+5.52%,5407,6788
BTN21,2021-06-30,36215,36215,34020,34725,-1705.,-4.68%,4394,6817
BTN21,2021-07-01,34765,35185,32695,33030,-1695.,-4.88%,5145,6957
BTN21,2021-07-02,33460,33995,32620,33285,255,+0.77%,3942,6886
BTN21,2021-07-06,35800,35955,33315,33975,690,+2.07%,7968,6889
BTN21,2021-07-07,33800,35140,33675,34700,725,+2.13%,4552,6776
BTN21,2021-07-08,34200,34300,32040,32960,-1740.,-5.01%,6693,7153
BTN21,2021-07-09,32680,33740,32235,33455,495,+1.50%,3156,6908
BTN21,2021-07-12,34430,34830,32600,32760,-695.,-2.08%,4524,7056
BTN21,2021-07-13,32830,33330,32150,32215,-545.,-1.66%,3530,7129
BTN21,2021-07-14,32535,33195,31515,32740,525,+1.63%,4018,7022
BTN21,2021-07-15,32930,33180,30970,31410,-1330.,-4.06%,7545,8175
BTN21,2021-07-16,31700,32205,30950,31925,515,+1.64%,4833,7801
BTN21,2021-07-19,31760,31870,30280,30690,-1235.,-3.87%,4610,8129
BTN21,2021-07-20,30680,31015,29215,29715,-975.,-3.18%,5327,8283
BTN21,2021-07-21,29625,32830,29435,31620,1905,+6.41%,11976,7956
BTN21,2021-07-22,31920,32590,31680,32415,795,+2.51%,4075,8049
BTN21,2021-07-23,32180,32930,31980,32270,-145.,-0.45%,3126,8033
BTN21,2021-07-26,34475,40580,34420,39480,7210,+22.34%,22919,7807
BTN21,2021-07-27,37090,38795,36425,37890,-1590.,-4.03%,10307,7802
BTN21,2021-07-28,38340,40940,38150,40370,2480,+6.55%,15699,7242
BTQ21,2021-07-29,40245,40795,39415,39760,-610.,-1.51%,10546,7092
BTQ21,2021-07-30,39695,41950,38405,39955,195,+0.49%,5696,6414
BTQ21,2021-08-02,41185,41500,38715,39180,-775.,-1.94%,5768,6216
BTQ21,2021-08-03,39180,39845,37575,37965,-1215.,-3.10%,6104,6408
BTQ21,2021-08-04,38265,39945,37465,39840,1875,+4.94%,4145,6484
BTQ21,2021-08-05,39940,41480,37300,40755,915,+2.30%,7508,6586
BTQ21,2021-08-06,41095,43430,39910,42970,2215,+5.43%,7305,6523
BTQ21,2021-08-09,44255,46520,42890,46045,3075,+7.16%,8128,6677
BTQ21,2021-08-10,45760,46805,44650,45495,-550.,-1.19%,6130,6769
BTQ21,2021-08-11,45755,46835,45250,46455,960,+2.11%,3989,6760
BTQ21,2021-08-12,46315,46315,43780,44360,-2095.,-4.51%,5825,7162
BTQ21,2021-08-13,44310,48005,43830,46505,2145,+4.84%,4309,7166
BTQ21,2021-08-16,46905,48100,45630,46095,-410.,-0.88%,4809,7303
BTQ21,2021-08-17,46000,47205,44520,45520,-575.,-1.25%,5338,7363
BTQ21,2021-08-18,44795,46105,44155,44855,-665.,-1.46%,5937,7231
BTQ21,2021-08-19,44530,46900,43900,46700,1845,+4.11%,7466,7301
BTQ21,2021-08-20,46545,49185,46370,48730,2030,+4.35%,6737,6953
BTQ21,2021-08-23,48815,50585,48640,49280,550,+1.13%,8463,7023
BTQ21,2021-08-24,49520,49885,47725,48210,-1070.,-2.17%,8637,7515
BTQ21,2021-08-25,48205,49135,47065,48705,495,+1.03%,9678,7800
BTU21,2021-08-26,49330,49475,46310,46955,-1750.,-3.59%,10892,7706
BTU21,2021-08-27,47210,49255,46350,48455,1500,+3.19%,5853,6334
BTU21,2021-08-30,49070,49510,47460,48765,310,+0.64%,3724,6287
BTU21,2021-08-31,48610,48610,46695,47390,-1375.,-2.82%,4353,6362
BTU21,2021-09-01,46940,49270,46530,48320,930,+1.96%,4802,6654
BTU21,2021-09-02,48600,50570,48400,49375,1055,+2.18%,5330,6732
BTU21,2021-09-03,49900,51260,48395,50710,1335,+2.70%,5532,6807
BTU21,2021-09-07,51755,53125,43705,46780,-3930.,-7.75%,15998,6659
BTU21,2021-09-08,46590,47440,44500,46520,-260.,-0.56%,6431,6298
BTU21,2021-09-09,46250,47465,45545,46645,125,+0.27%,4639,6276
BTU21,2021-09-10,46545,47065,44750,45675,-970.,-2.08%,5529,6275
BTU21,2021-09-13,45240,46945,43310,44815,-860.,-1.88%,8744,6322
BTU21,2021-09-14,45215,47025,44705,46515,1700,+3.79%,4524,6620
BTU21,2021-09-15,46700,48510,46635,48190,1675,+3.60%,3617,6721
BTU21,2021-09-16,48270,48600,47050,47495,-695.,-1.44%,6372,6815
BTU21,2021-09-17,47600,48225,46670,47490,-5.,-0.01%,5694,7270
BTU21,2021-09-20,47415,47620,42365,43780,-3710.,-7.81%,10921,7518
BTU21,2021-09-21,43410,43870,40085,42030,-1750.,-4.00%,12871,7348
BTU21,2021-09-22,41330,44025,40145,43385,1355,+3.22%,13050,7416
BTV21,2021-09-23,43485,45100,43270,44925,1540,+3.55%,10571,7727
BTV21,2021-09-24,44850,45385,40800,42520,-2405.,-5.35%,13303,7169
BTV21,2021-09-27,43635,44605,42725,43150,630,+1.48%,6084,7091
BTV21,2021-09-28,43215,43555,41145,41600,-1550.,-3.59%,5196,7039
BTV21,2021-09-29,41890,42735,40785,41155,-445.,-1.07%,3959,7243
BTV21,2021-09-30,41240,44175,41040,43615,2460,+5.98%,5557,7276
BTV21,2021-10-01,43735,48705,43330,48390,4775,+10.95%,11413,7971
BTV21,2021-10-04,48070,50000,47180,49855,1465,+3.03%,7417,8105
BTV21,2021-10-05,49310,52165,49100,51630,1775,+3.56%,13161,8886
BTV21,2021-10-06,52165,55935,50855,55700,4070,+7.88%,12821,10053
BTV21,2021-10-07,55580,56325,53855,54470,-1230.,-2.21%,6875,10427
BTV21,2021-10-08,54925,56815,54155,55180,710,+1.30%,5719,10423
BTV21,2021-10-11,55330,58355,54820,57990,2810,+5.09%,7052,10506
BTV21,2021-10-12,57700,58215,54370,55815,-2175.,-3.75%,8618,10918
BTV21,2021-10-13,56350,57950,54700,57750,1935,+3.47%,8630,11183
BTV21,2021-10-14,57700,59025,57190,58195,445,+0.77%,8145,11081
BTV21,2021-10-15,58150,63525,57250,62075,3880,+6.67%,14048,11682
BTV21,2021-10-18,61120,63230,60100,61650,-425.,-0.68%,12264,11710
BTV21,2021-10-19,61905,64780,61730,64660,3010,+4.88%,18221,13605
BTV21,2021-10-20,64490,67680,63830,66665,2005,+3.10%,22822,16150
BTV21,2021-10-21,66160,66960,62140,62910,-3755.,-5.63%,22446,16966
BTV21,2021-10-22,62890,63950,60210,61080,-1830.,-2.91%,14517,17120
BTV21,2021-10-25,61080,63950,60210,62725,1645,+2.69%,11304,17433
BTV21,2021-10-26,62855,63345,61810,61975,-750.,-1.20%,11858,16671
BTX21,2021-10-27,61895,61895,58310,59415,-2560.,-4.13%,22873,15356
BTX21,2021-10-28,59025,62845,58310,61780,2365,+3.98%,18397,15351
BTX21,2021-10-29,61595,63575,60650,63010,1230,+1.99%,7757,13343
BTX21,2021-11-01,61995,63575,59700,61615,-1395.,-2.21%,5613,13106
BTX21,2021-11-02,61010,64665,60900,64015,2400,+3.90%,6131,13512
BTX21,2021-11-03,63580,63965,60945,63065,-950.,-1.48%,6243,13417
BTX21,2021-11-04,63450,63475,60860,61360,-1705.,-2.70%,5705,13294
BTX21,2021-11-05,61435,62875,60905,61380,20,+0.03%,3918,13317
BTX21,2021-11-08,62910,67035,60905,66485,5105,+8.32%,7228,13660
BTX21,2021-11-09,66715,69000,66480,67625,1140,+1.71%,6320,13821
BTX21,2021-11-10,67670,69355,63020,66075,-1550.,-2.29%,9432,13742
BTX21,2021-11-11,65210,65895,64340,65055,-1020.,-1.54%,4490,13656
BTX21,2021-11-12,65400,65720,62385,64235,-820.,-1.26%,9015,13563
BTX21,2021-11-15,64625,66555,62385,63910,-325.,-0.51%,6846,13763
BTX21,2021-11-16,63955,64025,58515,59730,-4180.,-6.54%,12143,13648
BTX21,2021-11-17,60700,60890,58475,60485,755,+1.26%,8494,14272
BTX21,2021-11-18,59980,61035,56600,58015,-2470.,-4.08%,11804,14396
BTX21,2021-11-19,56450,58410,55600,57900,-115.,-0.20%,11657,14360
BTX21,2021-11-22,59100,59645,55585,55815,-2085.,-3.60%,19979,14278
BTZ21,2021-11-23,56960,58440,55835,58360,2545,+4.56%,16218,14357
BTZ21,2021-11-24,58160,58270,56285,57815,-545.,-0.93%,20485,15175
BTZ21,2021-11-26,57395,59910,53600,54430,-3385.,-5.85%,13179,13438
BTZ21,2021-11-29,56290,59285,56290,58470,4040,+7.42%,7131,13201
BTZ21,2021-11-30,58530,59680,56145,57780,-690.,-1.18%,8817,13197
BTZ21,2021-12-01,57660,59545,56650,56990,-790.,-1.37%,7417,12756
BTZ21,2021-12-02,57305,57705,55990,57175,185,+0.32%,6520,12813
BTZ21,2021-12-03,57030,57945,51585,53545,-3630.,-6.35%,12868,13148
BTZ21,2021-12-06,49265,50730,47215,48960,-4585.,-8.56%,10926,13177
BTZ21,2021-12-07,50745,52195,50360,50600,1640,+3.35%,6049,13242
BTZ21,2021-12-08,50600,51370,48645,50925,325,+0.64%,5774,13022
BTZ21,2021-12-09,50400,50940,47345,47675,-3250.,-6.38%,6248,13444
BTZ21,2021-12-10,47940,50265,47325,48490,815,+1.71%,7127,13481
BTZ21,2021-12-13,50205,50480,45700,46595,-1895.,-3.91%,8144,13493
BTZ21,2021-12-14,46950,48700,46295,47870,1275,+2.74%,6764,13518
BTZ21,2021-12-15,48350,49605,46570,49350,1480,+3.09%,9592,13250
BTZ21,2021-12-16,48940,49500,47595,48010,-1340.,-2.72%,6428,13208
BTZ21,2021-12-17,47870,48010,45415,46250,-1760.,-3.67%,5733,13173
BTZ21,2021-12-20,47280,47555,45515,47060,810,+1.75%,5493,13044
BTZ21,2021-12-21,46835,49390,46710,48685,1625,+3.45%,4983,12852
BTZ21,2021-12-22,49280,49635,48500,49045,360,+0.74%,3831,12889
BTZ21,2021-12-23,49085,51470,48035,51060,2015,+4.11%,6728,13065
BTZ21,2021-12-27,51040,52200,50520,51275,215,+0.42%,9329,12341
BTZ21,2021-12-28,51025,51045,47290,47755,-3520.,-6.86%,13012,12468
BTF22,2021-12-29,47740,48300,46715,47460,-295.,-0.62%,12428,12062
BTF22,2021-12-30,47300,47940,45955,47210,-250.,-0.53%,13050,12295
BTF22,2021-12-31,47220,48690,45695,45815,-1395.,-2.95%,4295,10677
BTF22,2022-01-03,47120,47660,45680,45865,50,+0.11%,4584,10591
BTF22,2022-01-04,46205,47650,45485,46305,440,+0.96%,5657,10563
BTF22,2022-01-05,46100,47100,43290,43830,-2475.,-5.34%,9766,11315
BTF22,2022-01-06,43405,43720,42375,43215,-615.,-1.40%,5769,11228
BTF22,2022-01-07,43170,43240,40470,41870,-1345.,-3.11%,10419,11297
BTF22,2022-01-10,42205,42245,39470,41745,-125.,-0.30%,9789,11271
BTF22,2022-01-11,41595,43155,41220,42805,1060,+2.54%,6995,10855
BTF22,2022-01-12,42695,44315,42455,43825,1020,+2.38%,4788,10859
BTF22,2022-01-13,43880,44450,42280,42675,-1150.,-2.62%,4545,11117
BTF22,2022-01-14,42620,43445,41680,43120,445,+1.04%,4857,11175
BTF22,2022-01-18,43270,43315,41175,41665,-1455.,-3.37%,7971,11468
BTF22,2022-01-19,42430,42615,41080,41575,-90.,-0.22%,7704,11484
BTF22,2022-01-20,41940,43545,41260,42675,1100,+2.65%,8733,11314
BTF22,2022-01-21,41125,41135,36150,38180,-4495.,-10.53%,14516,12080
BTF22,2022-01-24,35555,37600,32855,37220,-960.,-2.51%,22538,11584
BTF22,2022-01-25,36490,37550,35715,36855,-365.,-0.98%,14487,11756
BTF22,2022-01-26,36765,38895,36330,37060,205,+0.56%,16683,11097
BTG22,2022-01-27,36535,37205,35455,35555,-1505.,-4.06%,16988,11668
BTG22,2022-01-28,36615,38015,36100,37790,2235,+6.29%,6599,9787
BTG22,2022-01-31,37845,38790,36620,38485,695,+1.84%,4597,9808
BTG22,2022-02-01,38450,39275,38055,38585,100,+0.26%,4441,9948
BTG22,2022-02-02,38685,38900,36515,37535,-1050.,-2.72%,4866,10447
BTG22,2022-02-03,36970,37100,36220,36265,-1270.,-3.38%,4636,10355
BTG22,2022-02-04,36930,40935,36890,40640,4375,+12.06%,10857,10046
BTG22,2022-02-07,41420,44615,41420,44235,3595,+8.85%,8503,9993
BTG22,2022-02-08,44110,45605,42780,44340,105,+0.24%,6769,9886
BTG22,2022-02-09,44235,44900,43210,44855,515,+1.16%,4490,10149
BTG22,2022-02-10,44640,45905,43265,44180,-675.,-1.50%,9762,10251
BTG22,2022-02-11,43950,44145,42075,42390,-1790.,-4.05%,7246,10097
BTG22,2022-02-14,42470,42930,41560,42205,-185.,-0.44%,6163,10128
BTG22,2022-02-15,42665,44620,42495,44215,2010,+4.76%,4691,10646
BTG22,2022-02-16,44210,44860,43350,44175,-40.,-0.09%,4393,10443
