"Date","BTCUSD Return","BTCUSD Close","MBB Return","MBB Close","MBB Adj. Close","MUB Return","MUB Close","MUB Adj. Close","AGG Return","AGG Close","AGG Adj. Close","US10Y Return","US10Y Close","US10YT Return","US10YT Close","US5Y Return","US5Y Close","US30Y Return","US30Y Close","US2Y Return","US2Y Close"
02-02-2024,0.4140,42977.27,0.0242,93.02,84.52,0.0324,107.95,100.65,0.0304,98.46,90.02,0.0459,0.04031,0.1045,0.01818,-0.0362,0.03993,0.0805,0.04227,-0.1041,0.04370
02-03-2024,0.4158,43030.36,,,,,,,,,,,,,,,,,,,
02-04-2024,0.4068,42758.26,,,,,,,,,,,,,,,,,,,
02-05-2024,0.3926,42327.63,0.0156,92.24,83.81,0.0272,107.41,100.15,0.0220,97.65,89.28,0.0804,0.04164,0.1604,0.01910,-0.0051,0.04122,0.1107,0.04345,-0.0832,0.04472
02-06-2024,0.4200,43160.56,0.0208,92.71,84.24,0.0313,107.83,100.54,0.0273,98.16,89.74,0.0618,0.04092,0.1276,0.01856,-0.0239,0.04044,0.0982,0.04296,-0.0964,0.04408
02-07-2024,0.4536,44179.00,0.0176,92.42,83.98,0.0301,107.71,100.43,0.0252,97.96,89.56,0.0659,0.04108,0.1446,0.01884,-0.0203,0.04059,0.1015,0.04309,-0.0935,0.04422
02-08-2024,0.4916,45334.97,0.0156,92.24,83.81,0.0293,107.62,100.35,0.0221,97.66,89.29,0.0820,0.04170,0.1592,0.01908,-0.0046,0.04124,0.1189,0.04377,-0.0865,0.04456
02-09-2024,0.5644,47548.67,0.0150,92.18,83.76,0.0301,107.71,100.43,0.0217,97.63,89.26,0.0864,0.04187,0.1671,0.01921,0.0019,0.04151,0.1199,0.04381,-0.0800,0.04488
02-10-2024,0.5779,47959.34,,,,,,,,,,,,,,,,,,,
02-11-2024,0.5838,48138.10,,,,,,,,,,,,,,,,,,,
02-12-2024,0.6401,49848.77,0.0147,92.16,83.74,0.0316,107.86,100.57,0.0220,97.65,89.28,0.0820,0.04170,0.1774,0.01938,-0.0036,0.04128,0.1171,0.04370,-0.0836,0.04470
02-13-2024,0.6309,49568.61,0.0042,91.20,82.87,0.0274,107.43,100.17,0.0125,96.75,88.45,0.1199,0.04316,0.2345,0.02032,0.0422,0.04318,0.1419,0.04467,-0.0455,0.04656
02-14-2024,0.7037,51780.60,0.0104,91.77,83.39,0.0294,107.64,100.37,0.0170,97.18,88.85,0.1072,0.04267,0.1902,0.01959,0.0251,0.04247,0.1370,0.04448,-0.0615,0.04578
02-15-2024,0.6899,51362.63,0.0135,92.05,83.64,0.0328,107.99,100.69,0.0194,97.41,89.06,0.1002,0.04240,0.1780,0.01939,0.0179,0.04217,0.1301,0.04421,-0.0636,0.04568
02-16-2024,0.7115,52017.38,0.0095,91.68,83.30,0.0318,107.89,100.60,0.0162,97.10,88.77,0.1144,0.04295,0.1841,0.01949,0.0350,0.04288,0.1373,0.04449,-0.0455,0.04656
02-17-2024,0.7046,51808.98,,,,,,,,,,,,,,,,,,,
02-18-2024,0.7065,51867.00,,,,,,,,,,,,,,,,,,,
02-19-2024,0.7078,51906.79,,,,,,,,,,0.1210,0.04321,0.2060,0.01985,0.0389,0.04304,0.1448,0.04478,-0.0463,0.04652
02-20-2024,0.7122,52040.56,0.0102,91.75,83.37,0.0316,107.86,100.57,0.0171,97.19,88.86,0.1092,0.04275,0.1871,0.01954,0.0261,0.04251,0.1373,0.04449,-0.0545,0.04612
02-21-2024,0.6911,51399.99,0.0048,91.26,82.92,0.0316,107.86,100.57,0.0141,96.90,88.59,0.1217,0.04323,0.2041,0.01982,0.0377,0.04299,0.1483,0.04492,-0.0461,0.04653
02-22-2024,0.6995,51654.58,0.0055,91.32,82.98,0.0294,107.64,100.37,0.0149,96.98,88.66,0.1227,0.04327,0.2254,0.02017,0.0454,0.04331,0.1406,0.04462,-0.0336,0.04714
02-23-2024,0.6769,50968.27,0.0108,91.80,83.41,0.0326,107.97,100.67,0.0187,97.34,88.99,0.1053,0.04260,0.1883,0.01956,0.0343,0.04285,0.1196,0.04380,-0.0385,0.04690
02-24-2024,0.6964,51560.09,,,,,,,,,,,,,,,,,,,
02-25-2024,0.7033,51768.76,,,,,,,,,,,,,,,,,,,
02-26-2024,0.7985,54663.05,0.0086,91.60,83.23,0.0306,107.76,100.48,0.0165,97.13,88.80,0.1155,0.04299,0.1944,0.01966,0.0368,0.04296,0.1293,0.04418,-0.0283,0.04740
02-27-2024,0.8668,56738.75,0.0071,91.47,83.11,0.0303,107.73,100.45,0.0152,97.00,88.68,0.1196,0.04315,0.2041,0.01982,0.0432,0.04322,0.1350,0.04440,-0.0340,0.04712
02-28-2024,0.9928,60567.45,0.0101,91.74,83.36,0.0315,107.85,100.56,0.0171,97.19,88.86,0.1090,0.04274,0.1817,0.01945,0.0314,0.04273,0.1273,0.04410,-0.0472,0.04648
02-29-2024,1.0214,61437.92,0.0120,91.91,83.51,0.0326,107.97,100.67,0.0188,97.35,89.00,0.1033,0.04252,0.1731,0.01931,0.0282,0.04260,0.1184,0.04375,-0.0476,0.04646
03-01-2024,1.0596,62597.95,0.0169,92.06,83.92,0.0342,107.87,100.83,0.0237,97.53,89.43,0.0851,0.04182,0.1318,0.01863,0.0039,0.04159,0.1061,0.04327,-0.0707,0.04533
03-02-2024,1.0391,61976.55,,,,,,,,,,,,,,,,,,,
03-03-2024,1.0681,62857.32,,,,,,,,,,,,,,,,,,,
03-04-2024,1.2213,67512.75,0.0138,91.78,83.66,0.0319,107.63,100.61,0.0212,97.29,89.21,0.0947,0.04219,0.1391,0.01875,0.0164,0.04211,0.1132,0.04355,-0.0554,0.04608
03-05-2024,1.0835,63324.00,0.0212,92.45,84.27,0.0356,108.01,100.96,0.0268,97.82,89.70,0.0734,0.04137,0.1087,0.01825,-0.0012,0.04138,0.0925,0.04274,-0.0668,0.04552
03-06-2024,1.1873,66479.13,0.0228,92.60,84.41,0.0353,107.98,100.93,0.0283,97.97,89.83,0.0649,0.04104,0.0966,0.01805,-0.0058,0.04119,0.0836,0.04239,-0.0648,0.04562
03-07-2024,1.2157,67344.81,0.0247,92.77,84.56,0.0372,108.18,101.12,0.0305,98.18,90.03,0.0618,0.04092,0.1015,0.01813,-0.0142,0.04084,0.0854,0.04246,-0.0746,0.04514
03-08-2024,1.2519,68443.57,0.0265,92.93,84.71,0.0371,108.17,101.11,0.0315,98.27,90.11,0.0607,0.04088,0.0978,0.01807,-0.0196,0.04062,0.0895,0.04262,-0.0804,0.04486
03-09-2024,1.2557,68558.31,,,,,,,,,,,,,,,,,,,
03-10-2024,1.2845,69435.00,,,,,,,,,,,,,,,,,,,
03-11-2024,1.3739,72152.27,0.0256,92.85,84.64,0.0368,108.14,101.08,0.0303,98.16,90.01,0.0649,0.04104,0.1081,0.01824,-0.0133,0.04088,0.0930,0.04276,-0.0705,0.04534
03-12-2024,1.3380,71060.76,0.0224,92.56,84.37,0.0362,108.08,101.03,0.0277,97.91,89.78,0.0781,0.04155,0.1239,0.01850,0.0029,0.04155,0.1022,0.04312,-0.0572,0.04599
03-13-2024,1.4071,73160.79,0.0212,92.45,84.27,0.0357,108.02,100.97,0.0258,97.73,89.61,0.0877,0.04192,0.1452,0.01885,0.0104,0.04186,0.1117,0.04349,-0.0525,0.04622
03-14-2024,1.3257,70685.68,0.0132,91.73,83.61,0.0327,107.71,100.68,0.0193,97.11,89.05,0.1152,0.04298,0.2053,0.01984,0.0364,0.04294,0.1357,0.04443,-0.0383,0.04691
03-15-2024,1.2327,67861.24,0.0126,91.67,83.56,0.0321,107.65,100.62,0.0192,97.10,89.04,0.1168,0.04304,0.2102,0.01992,0.0437,0.04324,0.1319,0.04428,-0.0318,0.04723
03-16-2024,1.2070,67079.10,,,,,,,,,,,,,,,,,,,
03-17-2024,1.2458,68258.48,,,,,,,,,,,,,,,,,,,
03-18-2024,1.2165,67366.50,0.0113,91.56,83.46,0.0322,107.66,100.63,0.0181,97.00,88.94,0.1261,0.04340,0.2236,0.02014,0.0514,0.04356,0.1416,0.04466,-0.0291,0.04736
03-19-2024,1.0969,63733.24,0.0149,91.88,83.75,0.0334,107.79,100.76,0.0207,97.24,89.16,0.1142,0.04294,0.2120,0.01995,0.0377,0.04299,0.1342,0.04437,-0.0381,0.04692
03-20-2024,1.2096,67159.00,0.0185,92.21,84.05,0.0336,107.81,100.77,0.0228,97.44,89.35,0.1074,0.04268,0.1810,0.01944,0.0222,0.04235,0.1385,0.04454,-0.0562,0.04604
03-21-2024,1.1540,65467.76,0.0175,92.12,83.97,0.0334,107.79,100.76,0.0235,97.51,89.41,0.1064,0.04264,0.1640,0.01916,0.0258,0.04250,0.1332,0.04433,-0.0504,0.04632
03-22-2024,1.0895,63506.38,0.0207,92.41,84.23,0.0349,107.94,100.90,0.0268,97.82,89.70,0.0895,0.04199,0.1294,0.01859,0.0111,0.04189,0.1196,0.04380,-0.0570,0.04600
03-23-2024,1.1389,65008.18,,,,,,,,,,,,,,,,,,,
03-24-2024,1.1765,66153.20,,,,,,,,,,,,,,,,,,,
03-25-2024,1.3356,70986.40,0.0199,92.33,84.16,0.0311,107.55,100.53,0.0249,97.64,89.53,0.1007,0.04242,0.1634,0.01915,0.0205,0.04228,0.1278,0.04412,-0.0513,0.04628
03-26-2024,1.2972,69820.75,0.0217,92.50,84.32,0.0310,107.53,100.51,0.0259,97.74,89.62,0.0986,0.04234,0.1610,0.01911,0.0193,0.04223,0.1245,0.04399,-0.0576,0.04597
03-27-2024,1.2654,68853.90,0.0237,92.68,84.48,0.0325,107.69,100.66,0.0293,98.06,89.92,0.0887,0.04196,0.1428,0.01881,0.0109,0.04188,0.1143,0.04359,-0.0631,0.04570
03-28-2024,1.3266,70713.83,0.0208,92.42,84.24,0.0316,107.60,100.58,0.0280,97.94,89.81,0.0882,0.04194,0.1452,0.01885,0.0150,0.04205,0.1086,0.04337,-0.0529,0.04620
03-29-2024,1.2921,69664.72,,,,,,,,,,0.0924,0.04210,,,,,,,,
03-30-2024,1.2991,69878.10,,,,,,,,,,,,,,,,,,,
03-31-2024,1.3352,70974.00,,,,,,,,,,,,,,,,,,,
04-01-2024,1.2955,69769.94,0.0146,91.57,83.73,0.0286,107.02,100.28,0.0205,96.94,89.15,0.1232,0.04329,0.1981,0.01972,0.0468,0.04337,0.1419,0.04467,-0.0328,0.04718
04-02-2024,1.1606,65668.00,0.0139,91.51,83.67,0.0263,106.79,100.06,0.0198,96.87,89.09,0.1310,0.04359,0.2102,0.01992,0.0497,0.04349,0.1513,0.04504,-0.0363,0.04701
04-03-2024,1.1630,65741.10,0.0141,91.53,83.69,0.0257,106.72,100.00,0.0204,96.93,89.14,0.1300,0.04355,0.2169,0.02003,0.0471,0.04338,0.1526,0.04509,-0.0408,0.04679
04-04-2024,1.2357,67951.17,0.0168,91.77,83.91,0.0269,106.85,100.12,0.0229,97.16,89.36,0.1181,0.04309,0.1829,0.01947,0.0355,0.04290,0.1429,0.04471,-0.0486,0.04641
04-05-2024,1.2262,67663.47,0.0100,91.16,83.35,0.0230,106.44,99.73,0.0178,96.68,88.91,0.1432,0.04406,0.2120,0.01995,0.0620,0.04400,0.1644,0.04555,-0.0244,0.04759
04-06-2024,1.2509,68413.36,,,,,,,,,,,,,,,,,,,
04-07-2024,1.2808,69321.55,,,,,,,,,,,,,,,,,,,
04-08-2024,1.3592,71704.36,0.0089,91.06,83.26,0.0247,106.62,99.90,0.0169,96.59,88.83,0.1479,0.04424,0.2351,0.02033,0.0702,0.04434,0.1639,0.04553,-0.0182,0.04789
04-09-2024,1.2747,69136.84,0.0133,91.46,83.62,0.0273,106.89,100.16,0.0203,96.92,89.14,0.1334,0.04368,0.2102,0.01992,0.0574,0.04381,0.1508,0.04502,-0.0256,0.04753
04-10-2024,1.2968,69806.99,-0.0017,90.10,82.38,0.0203,106.16,99.47,0.0081,95.76,88.07,0.1783,0.04541,,,0.1137,0.04614,0.1838,0.04631,0.0191,0.04971
04-11-2024,1.3202,70520.46,-0.0011,90.16,82.44,0.0209,106.22,99.53,0.0083,95.78,88.09,0.1923,0.04595,,,0.1168,0.04627,0.1950,0.04675,0.0195,0.04973
04-12-2024,1.2092,67145.70,0.0026,90.49,82.74,0.0243,106.58,99.87,0.0102,95.96,88.25,0.1722,0.04518,,,0.1028,0.04569,0.1835,0.04630,0.0074,0.04914
04-13-2024,1.0392,61980.24,,,,,,,,,,,,,,,,,,,
04-14-2024,1.1013,63866.77,,,,,,,,,,,,,,,,,,,
04-15-2024,1.0776,63145.38,-0.0057,89.74,82.05,0.0227,106.41,99.71,0.0041,95.38,87.72,0.1961,0.04610,0.3366,0.02200,0.1163,0.04625,0.2071,0.04722,0.0105,0.04929
04-16-2024,1.0742,63044.12,-0.0094,89.41,81.75,0.0208,106.21,99.52,0.0013,95.11,87.47,0.2116,0.04670,0.3755,0.02264,0.1359,0.04706,0.2186,0.04767,0.0246,0.04998
04-17-2024,1.0018,60840.88,-0.0027,90.01,82.30,0.0222,106.36,99.66,0.0059,95.55,87.88,0.1908,0.04589,0.3341,0.02196,0.1161,0.04624,0.2027,0.04705,0.0137,0.04945
04-18-2024,1.0903,63530.68,-0.0059,89.72,82.03,0.0225,106.39,99.69,0.0031,95.28,87.63,0.2031,0.04637,0.3621,0.02242,0.1303,0.04683,0.2101,0.04734,0.0248,0.04999
04-19-2024,1.1082,64076.25,-0.0058,89.73,82.04,0.0233,106.47,99.76,0.0041,95.38,87.72,0.1995,0.04623,0.3323,0.02193,0.1289,0.04677,0.2045,0.04712,0.0248,0.04999
04-20-2024,1.1306,64756.18,,,,,,,,,,,,,,,,,,,
04-21-2024,1.1273,64655.21,,,,,,,,,,,,,,,,,,,
04-22-2024,1.1896,66549.92,-0.0052,89.79,82.10,0.0242,106.57,99.86,0.0048,95.44,87.77,0.1963,0.04611,0.3463,0.02216,0.1238,0.04656,0.2060,0.04718,0.0201,0.04976
04-23-2024,1.1831,66351.92,-0.0016,90.11,82.39,0.0237,106.52,99.81,0.0069,95.64,87.96,0.1953,0.04607,0.3366,0.02200,0.1188,0.04635,0.2094,0.04731,0.0113,0.04933
04-24-2024,1.1072,64046.00,-0.0048,89.82,82.13,0.0230,106.44,99.73,0.0042,95.39,87.73,0.2060,0.04648,0.3615,0.02241,0.1253,0.04662,0.2201,0.04773,0.0129,0.04941
04-25-2024,1.1320,64800.00,-0.0090,89.44,81.78,0.0200,106.13,99.44,0.0014,95.12,87.48,0.2206,0.04704,0.3870,0.02283,0.1405,0.04725,0.2311,0.04816,0.0262,0.05006
04-26-2024,1.1039,63944.91,-0.0051,89.80,82.11,0.0199,106.12,99.43,0.0036,95.33,87.67,0.2099,0.04663,0.3651,0.02247,0.1335,0.04696,0.2209,0.04776,0.0258,0.05004
04-27-2024,1.0807,63239.09,,,,,,,,,,,,,,,,,,,
04-28-2024,1.0946,63663.28,,,,,,,,,,,,,,,,,,,
04-29-2024,1.0711,62947.23,-0.0026,90.02,82.31,0.0224,106.38,99.68,0.0066,95.62,87.94,0.1971,0.04614,0.3384,0.02203,0.1224,0.04650,0.2099,0.04733,0.0223,0.04987
04-30-2024,0.9698,59869.99,-0.0079,89.54,81.87,0.0219,106.33,99.63,0.0025,95.23,87.58,0.2148,0.04682,0.3821,0.02275,0.1400,0.04723,0.2234,0.04786,0.0353,0.05050
05-01-2024,0.8847,57283.00,-0.0023,89.76,82.33,0.0232,106.20,99.75,0.0061,95.27,87.89,0.2041,0.04641,,,0.1241,0.04657,0.2150,0.04753,0.0185,0.04968
05-02-2024,0.9326,58739.05,0.0021,90.16,82.70,0.0247,106.36,99.91,0.0106,95.70,88.29,0.1908,0.04589,0.3408,0.02207,0.1050,0.04578,0.2094,0.04731,0.0010,0.04883
05-03-2024,1.0708,62938.45,0.0078,90.67,83.16,0.0277,106.67,100.20,0.0158,96.19,88.74,0.1700,0.04509,0.3044,0.02147,0.0883,0.04509,0.1945,0.04673,-0.0100,0.04829
05-04-2024,1.1016,63876.10,,,,,,,,,,,,,,,,,,,
05-05-2024,1.0972,63743.06,,,,,,,,,,,,,,,,,,,
05-06-2024,1.0826,63296.92,0.0070,90.60,83.10,0.0290,106.80,100.32,0.0165,96.26,88.80,0.1659,0.04494,0.3019,0.02143,0.0859,0.04499,0.1856,0.04638,-0.0084,0.04837
05-07-2024,1.0718,62968.56,0.0115,91.01,83.48,0.0318,107.09,100.59,0.0186,96.46,88.99,0.1565,0.04457,0.3044,0.02147,0.0811,0.04479,0.1759,0.04600,-0.0076,0.04841
05-08-2024,1.0253,61557.23,0.0094,90.82,83.30,0.0311,107.02,100.53,0.0165,96.26,88.80,0.1656,0.04492,0.3183,0.02170,0.0876,0.04506,0.1871,0.04644,-0.0068,0.04845
05-09-2024,1.0603,62620.39,0.0132,91.16,83.61,0.0314,107.05,100.55,0.0184,96.44,88.97,0.1585,0.04465,0.2898,0.02123,0.0804,0.04476,0.1787,0.04611,-0.0107,0.04826
05-10-2024,0.9904,60496.46,0.0091,90.79,83.27,0.0290,106.80,100.32,0.0163,96.24,88.78,0.1677,0.04500,0.3153,0.02165,0.0912,0.04521,0.1866,0.04642,-0.0008,0.04874
05-11-2024,1.0069,60997.67,,,,,,,,,,,,,,,,,,,
05-12-2024,1.0154,61256.86,,,,,,,,,,,,,,,,,,,
05-13-2024,1.0758,63091.29,0.0110,90.96,83.43,0.0290,106.80,100.32,0.0168,96.29,88.83,0.1641,0.04487,0.3050,0.02148,0.0876,0.04506,0.1853,0.04637,-0.0004,0.04876
05-14-2024,1.0259,61575.78,0.0145,91.28,83.72,0.0295,106.86,100.37,0.0196,96.55,89.07,0.1539,0.04447,0.2904,0.02124,0.0758,0.04457,0.1725,0.04587,-0.0125,0.04817
05-15-2024,1.1711,65987.15,0.0229,92.03,84.41,0.0324,107.16,100.66,0.0264,97.19,89.66,0.1251,0.04336,0.2436,0.02047,0.0497,0.04349,0.1524,0.04508,-0.0287,0.04738
05-16-2024,1.1480,65286.64,0.0190,91.68,84.09,0.0309,107.00,100.51,0.0252,97.08,89.56,0.1332,0.04367,0.2576,0.02070,0.0625,0.04402,0.1524,0.04508,-0.0148,0.04806
05-17-2024,1.2019,66923.11,0.0153,91.35,83.79,0.0271,106.61,100.14,0.0219,96.77,89.27,0.1473,0.04422,0.2704,0.02091,0.0746,0.04452,0.1664,0.04563,-0.0084,0.04837
05-18-2024,1.2042,66993.03,,,,,,,,,,,,,,,,,,,
05-19-2024,1.1765,66152.40,,,,,,,,,,,,,,,,,,,
05-20-2024,1.2880,69541.52,0.0137,91.20,83.65,0.0258,106.47,100.01,0.0210,96.68,89.19,0.1539,0.04447,0.2813,0.02109,0.0799,0.04474,0.1723,0.04586,-0.0035,0.04861
05-21-2024,1.2936,69711.90,0.0167,91.47,83.90,0.0258,106.47,100.01,0.0229,96.86,89.36,0.1453,0.04414,0.2679,0.02087,0.0700,0.04433,0.1628,0.04549,-0.0084,0.04837
05-22-2024,1.2836,69406.44,0.0143,91.26,83.71,0.0235,106.23,99.78,0.0216,96.74,89.25,0.1483,0.04426,0.2801,0.02107,0.0787,0.04469,0.1610,0.04542,0.0004,0.04880
05-23-2024,1.2290,67748.51,0.0103,90.90,83.38,0.0199,105.86,99.44,0.0187,96.47,89.00,0.1621,0.04479,0.3165,0.02167,0.0961,0.04541,0.1736,0.04591,0.0144,0.04948
05-24-2024,1.2647,68834.10,0.0121,91.06,83.52,0.0189,105.76,99.34,0.0199,96.58,89.10,0.1590,0.04467,0.3080,0.02153,0.0944,0.04534,0.1695,0.04575,0.0162,0.04957
05-25-2024,1.2733,69095.57,,,,,,,,,,,,,,,,,,,
05-26-2024,1.2597,68680.91,,,,,,,,,,,,,,,,,,,
05-27-2024,1.2898,69595.88,,,,,,,,,,0.1575,0.04461,0.2995,0.02139,,,,,0.0131,0.04942
05-28-2024,1.2454,68245.73,0.0070,90.60,83.10,0.0191,105.78,99.36,0.0152,96.13,88.68,0.1801,0.04548,0.3402,0.02206,0.1098,0.04598,0.1938,0.04670,0.0228,0.04989
05-29-2024,1.2175,67398.75,0.0031,90.25,82.78,0.0152,105.37,98.98,0.0112,95.76,88.34,0.1976,0.04616,0.3736,0.02261,0.1200,0.04640,0.2114,0.04739,0.0211,0.04981
05-30-2024,1.2530,68476.81,0.0082,90.71,83.20,0.0172,105.58,99.17,0.0160,96.21,88.76,0.1806,0.04550,0.3311,0.02191,0.1038,0.04573,0.1958,0.04678,0.0113,0.04933
05-31-2024,1.2251,67628.97,0.0115,91.01,83.48,0.0188,105.74,99.32,0.0193,96.52,89.04,0.1683,0.04503,0.3086,0.02154,0.0891,0.04512,0.1887,0.04650,0.0006,0.04881
06-01-2024,1.2290,67746.49,,,,,,,,,,,,,,,,,,,
06-02-2024,1.2308,67803.44,,,,,,,,,,,,,,,,,,,
06-03-2024,1.2730,69083.75,0.0181,91.30,84.02,0.0209,105.68,99.53,0.0254,96.80,89.58,0.1397,0.04392,0.2625,0.02078,0.0642,0.04409,0.1598,0.04537,-0.0127,0.04816
06-04-2024,1.3165,70406.95,0.0230,91.74,84.42,0.0246,106.07,99.90,0.0291,97.15,89.91,0.1235,0.04330,0.2327,0.02029,0.0502,0.04351,0.1444,0.04477,-0.0187,0.04787
06-05-2024,1.3432,71217.33,0.0257,91.98,84.65,0.0286,106.48,100.28,0.0323,97.45,90.18,0.1099,0.04277,0.2096,0.01991,0.0374,0.04298,0.1329,0.04432,-0.0308,0.04728
06-06-2024,1.3259,70694.01,0.0260,92.01,84.67,0.0306,106.69,100.48,0.0326,97.48,90.21,0.1139,0.04293,0.2175,0.02004,0.0391,0.04305,0.1342,0.04437,-0.0289,0.04737
06-07-2024,1.2797,69287.11,0.0172,91.22,83.95,0.0255,106.16,99.98,0.0235,96.62,89.41,0.1504,0.04434,0.2892,0.02122,0.0780,0.04466,0.1651,0.04558,0.0039,0.04897
06-08-2024,1.2821,69360.60,,,,,,,,,,,,,,,,,,,
06-09-2024,1.2926,69681.83,,,,,,,,,,,,,,,,,,,
06-10-2024,1.2899,69597.14,0.0156,91.07,83.81,0.0245,106.06,99.89,0.0227,96.54,89.34,0.1585,0.04465,0.3141,0.02163,0.0833,0.04488,0.1756,0.04599,0.0023,0.04889
06-11-2024,1.2140,67291.99,0.0208,91.54,84.24,0.0255,106.16,99.98,0.0262,96.87,89.65,0.1422,0.04402,0.2886,0.02121,0.0678,0.04424,0.1598,0.04537,-0.0082,0.04838
06-12-2024,1.2397,68071.54,0.0269,92.09,84.75,0.0303,106.66,100.45,0.0311,97.33,90.07,0.1174,0.04306,0.2558,0.02067,0.0437,0.04324,0.1447,0.04478,-0.0242,0.04760
06-13-2024,1.1940,66684.70,0.0317,92.52,85.14,0.0333,106.97,100.74,0.0362,97.82,90.53,0.1028,0.04250,0.2345,0.02032,0.0258,0.04250,0.1242,0.04398,-0.0355,0.04705
06-14-2024,1.1628,65736.40,0.0327,92.61,85.22,0.0347,107.11,100.88,0.0373,97.92,90.62,0.0952,0.04221,0.2339,0.02031,0.0251,0.04247,0.1120,0.04350,-0.0334,0.04715
06-15-2024,1.1717,66006.51,,,,,,,,,,,,,,,,,,,
06-16-2024,1.1867,66463.24,,,,,,,,,,,,,,,,,,,
06-17-2024,1.1839,66376.70,0.0286,92.24,84.88,0.0323,106.86,100.64,0.0336,97.57,90.29,0.1118,0.04285,0.2546,0.02065,0.0403,0.04310,0.1265,0.04407,-0.0213,0.04774
06-18-2024,1.1348,64885.34,0.0331,92.64,85.25,0.0348,107.12,100.88,0.0373,97.92,90.62,0.0947,0.04219,0.2193,0.02007,0.0261,0.04251,0.1138,0.04357,-0.0314,0.04725
06-19-2024,1.1341,64862.66,,,,,,,,,,0.0992,0.04236,0.2181,0.02005,0.0261,0.04251,0.1138,0.04357,-0.0314,0.04725
06-20-2024,1.1406,65059.92,0.0317,92.52,85.14,0.0322,106.85,100.63,0.0355,97.75,90.46,0.1057,0.04261,0.2181,0.02005,0.0343,0.04285,0.1245,0.04399,-0.0262,0.04750
06-21-2024,1.1113,64170.93,0.0321,92.55,85.17,0.0318,106.81,100.59,0.0356,97.76,90.47,0.1047,0.04257,0.2284,0.02022,0.0331,0.04280,0.1245,0.04399,-0.0277,0.04743
06-22-2024,1.1142,64258.03,,,,,,,,,,,,,,,,,,,
06-23-2024,1.0959,63701.71,,,,,,,,,,,,,,,,,,,
06-24-2024,0.9566,59468.77,0.0324,92.58,85.20,0.0320,106.83,100.61,0.0365,97.84,90.54,0.0996,0.04238,0.2290,0.02023,0.0282,0.04260,0.1161,0.04366,-0.0299,0.04732
06-25-2024,1.0370,61911.07,0.0316,92.51,85.13,0.0326,106.90,100.68,0.0363,97.83,90.53,0.1016,0.04246,0.2284,0.02022,0.0333,0.04281,0.1201,0.04382,-0.0256,0.04753
06-26-2024,1.0057,60959.43,0.0267,92.07,84.73,0.0294,106.56,100.36,0.0317,97.39,90.13,0.1238,0.04331,0.2521,0.02061,0.0502,0.04351,0.1442,0.04476,-0.0242,0.04760
06-27-2024,1.0204,61406.47,0.0292,92.29,84.93,0.0319,106.82,100.60,0.0334,97.55,90.28,0.1122,0.04286,0.2303,0.02025,0.0406,0.04311,0.1319,0.04428,-0.0328,0.04718
06-28-2024,0.9780,60117.84,0.0238,91.81,84.49,0.0293,106.55,100.35,0.0283,97.07,89.83,0.1396,0.04392,0.2546,0.02065,0.0582,0.04384,0.1672,0.04566,-0.0226,0.04768
06-29-2024,1.0052,60944.07,,,,,,,,,,,,,,,,,,,
06-30-2024,1.0362,61888.93,,,,,,,,,,,,,,,,,,,
07-01-2024,1.0802,63226.51,0.0165,90.85,83.88,0.0277,106.13,100.20,0.0228,96.25,89.35,0.1571,0.04459,0.3111,0.02158,0.0681,0.04425,0.1840,0.04632,-0.0250,0.04756
07-02-2024,1.0368,61905.38,0.0196,91.13,84.14,0.0306,106.43,100.48,0.0262,96.57,89.65,0.1489,0.04428,0.2989,0.02138,0.0620,0.04400,0.1779,0.04608,-0.0264,0.04749
07-03-2024,0.9591,59543.93,0.0253,91.64,84.61,0.0333,106.71,100.74,0.0317,97.09,90.13,0.1299,0.04355,0.2655,0.02083,0.0454,0.04331,0.1585,0.04532,-0.0310,0.04727
07-04-2024,0.9192,58330.72,,,,,,,,,,0.1345,0.04372,0.2770,0.02102,0.0454,0.04331,0.1585,0.04532,-0.0310,0.04727
07-05-2024,0.8541,56352.41,0.0320,92.24,85.17,0.0359,106.97,100.99,0.0369,97.58,90.58,0.1101,0.04278,0.2169,0.02003,0.0217,0.04233,0.1472,0.04488,-0.0545,0.04612
07-06-2024,0.9074,57973.57,,,,,,,,,,,,,,,,,,,
07-07-2024,0.8836,57250.90,,,,,,,,,,,,,,,,,,,
07-08-2024,0.8510,56259.78,0.0316,92.20,85.13,0.0364,107.03,101.05,0.0372,97.61,90.61,0.1111,0.04282,0.2163,0.02002,0.0251,0.04247,0.1419,0.04467,-0.0486,0.04641
07-09-2024,0.9063,57940.49,0.0319,92.23,85.16,0.0359,106.97,100.99,0.0363,97.52,90.53,0.1152,0.04298,0.2375,0.02037,0.0253,0.04248,0.1485,0.04493,-0.0494,0.04637
07-10-2024,0.8887,57404.84,0.0329,92.32,85.24,0.0348,106.86,100.89,0.0373,97.62,90.62,0.1121,0.04286,0.2205,0.02009,0.0253,0.04248,0.1472,0.04488,-0.0494,0.04637
07-11-2024,0.8938,57558.22,0.0384,92.81,85.69,0.0381,107.20,101.21,0.0427,98.12,91.09,0.0929,0.04212,0.1817,0.01945,0.0017,0.04150,0.1311,0.04425,-0.0728,0.04523
07-12-2024,0.8931,57539.49,0.0419,93.12,85.98,0.0394,107.34,101.34,0.0455,98.39,91.34,0.0863,0.04187,0.1938,0.01965,-0.0089,0.04106,0.1240,0.04397,-0.0849,0.04464
