Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
BTJ25,2025-04-09,77065,83550,74635,82615,5800,+7.55%,21311,26500
BTJ25,2025-04-10,83410,83880,78495,79695,-2920.,-3.53%,14553,25965
BTJ25,2025-04-11,79750,84490,79055,84095,4400,+5.52%,16609,26795
BTJ25,2025-04-14,83765,86045,83205,85165,1070,+1.27%,9819,26948
BTJ25,2025-04-15,85005,86755,83970,84160,-1005.,-1.18%,9190,27126
BTJ25,2025-04-16,84435,85745,83190,84535,375,+0.45%,12922,27643
BTJ25,2025-04-17,84680,85700,83890,85110,575,+0.68%,13992,27401
BTJ25,2025-04-21,85235,88800,84790,87535,2425,+2.85%,26199,27857
BTK25,2025-04-22,87935,92595,87720,92360,4825,+5.51%,28375,28202
BTK25,2025-04-23,93915,95460,92730,94325,1965,+2.13%,22361,27363
BTK25,2025-04-24,94380,94640,92525,94460,135,+0.14%,15157,27893
BTK25,2025-04-25,94300,96780,93730,96200,1740,+1.84%,9109,26432
BTK25,2025-04-28,95280,96470,93550,95505,-695.,-0.72%,8421,26521
BTK25,2025-04-29,95220,96275,94910,95980,475,+0.50%,6196,26966
BTK25,2025-04-30,95410,96040,93445,94695,-1285.,-1.34%,9327,26781
BTK25,2025-05-01,94980,98305,94625,97205,2510,+2.65%,10205,28286
BTK25,2025-05-02,97245,98615,96885,97505,300,+0.31%,8462,28736
BTK25,2025-05-05,96455,96455,93945,94730,-2775.,-2.85%,8823,27728
BTK25,2025-05-06,95155,95640,93685,95410,680,+0.72%,6456,27971
BTK25,2025-05-07,95080,98225,95070,96655,1245,+1.30%,10717,28450
BTK25,2025-05-08,97720,103300,97350,101780,5125,+5.30%,12640,29884
BTK25,2025-05-09,103110,104825,102785,103635,1855,+1.82%,8791,29287
BTK25,2025-05-12,104685,106270,101060,102115,-1520.,-1.47%,12386,28665
BTK25,2025-05-13,102865,105480,101815,105265,3150,+3.08%,7847,29070
BTK25,2025-05-14,104870,104955,102930,103620,-1645.,-1.56%,8483,29390
BTK25,2025-05-15,103945,104590,101705,103500,-120.,-0.12%,9179,29903
BTK25,2025-05-16,103660,104990,103525,104425,925,+0.89%,7594,30781
BTK25,2025-05-19,104425,107530,102350,105880,1455,+1.39%,15890,31577
BTK25,2025-05-20,105820,107680,104435,107360,1480,+1.40%,13420,32033
BTK25,2025-05-21,106885,110175,106325,108960,1600,+1.49%,19812,32148
BTK25,2025-05-22,108820,112345,108600,111440,2480,+2.28%,20777,32796
BTM25,2025-05-23,111950,112825,108315,109625,-1815.,-1.63%,18799,31354
BTM25,2025-05-27,108300,111750,108270,110845,1220,+1.11%,29012,31964
BTM25,2025-05-28,109795,110205,107450,107720,-3125.,-2.82%,17214,30621
BTM25,2025-05-29,108185,109795,106175,106295,-1425.,-1.32%,21727,30783
BTM25,2025-05-30,107090,107090,104225,105130,-1165.,-1.10%,9708,29309
BTM25,2025-06-02,105835,106540,104100,105005,-125.,-0.12%,7931,29112
BTM25,2025-06-03,105600,107495,105390,106850,1845,+1.76%,9178,29758
BTM25,2025-06-04,105920,106545,104595,105485,-1365.,-1.28%,9200,29125
BTM25,2025-06-05,105340,106555,100815,102215,-3270.,-3.10%,13817,29092
BTM25,2025-06-06,101865,105945,101390,104770,2555,+2.50%,11979,29616
BTM25,2025-06-09,106550,109340,105735,109125,4355,+4.16%,10090,30384
BTM25,2025-06-10,110375,110895,108720,109980,855,+0.78%,9437,30261
BTM25,2025-06-11,110225,110855,108765,109160,-820.,-0.75%,8535,30015
BTM25,2025-06-12,108785,109240,106125,107095,-2065.,-1.89%,11144,30141
BTM25,2025-06-13,106310,106630,103010,105380,-1715.,-1.60%,14367,30191
BTM25,2025-06-16,105080,109250,105060,108920,3540,+3.36%,11118,30882
BTM25,2025-06-17,108930,109305,103520,104910,-4010.,-3.68%,15407,30860
BTM25,2025-06-18,104690,105740,103620,103965,-945.,-0.90%,9985,30900
BTM25,2025-06-20,105105,106725,102425,103420,-545.,-0.52%,18846,29939
BTN25,2025-06-23,100240,104705,99800,103920,500,+0.48%,24934,29910
BTN25,2025-06-24,104500,107090,104485,106405,2485,+2.39%,20514,31352
BTN25,2025-06-25,106660,109000,106615,108510,2105,+1.98%,18546,31951
BTN25,2025-06-26,108265,109060,107280,108275,-235.,-0.22%,16025,31262
BTN25,2025-06-27,107985,108580,107035,107485,-790.,-0.73%,8923,29458
BTN25,2025-06-30,108300,109565,107195,108235,750,+0.70%,10338,29427
BTN25,2025-07-01,107770,108105,105550,105750,-2485.,-2.30%,9732,29388
BTN25,2025-07-02,106125,110455,105440,110285,4535,+4.29%,14868,30308
BTN25,2025-07-03,110105,111220,109180,110415,130,+0.12%,9127,30201
BTN25,2025-07-07,109640,110265,107840,108455,-1960.,-1.78%,10243,29687
BTN25,2025-07-08,108545,109690,107680,109215,760,+0.70%,7492,29591
BTN25,2025-07-09,109400,112590,108625,112245,3030,+2.77%,13073,30285
BTN25,2025-07-10,111425,114380,110880,113870,1625,+1.45%,12510,30489
BTN25,2025-07-11,117005,119450,115635,118530,4660,+4.09%,16151,30766
BTN25,2025-07-14,119265,123615,118600,120235,1705,+1.44%,16836,30626
BTN25,2025-07-15,120325,120695,116090,116740,-3495.,-2.91%,17588,31309
BTN25,2025-07-16,117510,120360,117255,119630,2890,+2.48%,16071,31706
BTN25,2025-07-17,119830,120265,117710,119290,-340.,-0.28%,11284,31960
BTN25,2025-07-18,120600,121165,117035,117565,-1725.,-1.45%,18676,31681
BTQ25,2025-07-21,119080,120700,117500,117675,110,+0.09%,21648,30992
BTQ25,2025-07-22,118280,121425,117145,120415,2740,+2.33%,26075,30797
BTQ25,2025-07-23,121000,121475,118330,119475,-940.,-0.78%,17070,29851
BTQ25,2025-07-24,119245,120715,118240,120110,635,+0.53%,18005,29444
BTQ25,2025-07-25,119780,119880,115675,117860,-2250.,-1.87%,12537,28041
BTQ25,2025-07-28,120065,121255,118295,119010,1150,+0.98%,9060,28332
BTQ25,2025-07-29,119120,120415,117715,118295,-715.,-0.60%,7921,28068
BTQ25,2025-07-30,118460,119740,116460,117620,-675.,-0.57%,10434,27948
BTQ25,2025-07-31,117985,119785,117095,117435,-185.,-0.16%,9674,27699
BTQ25,2025-08-01,117055,117125,113440,113570,-3865.,-3.29%,15420,27688
BTQ25,2025-08-04,114365,116315,114285,115285,1715,+1.51%,7906,27205
BTQ25,2025-08-05,115700,115875,113045,114155,-1130.,-0.98%,7570,27561
BTQ25,2025-08-06,114055,116330,113855,115830,1675,+1.47%,7004,27634
BTQ25,2025-08-07,115635,118240,114685,118165,2335,+2.02%,9721,27542
BTQ25,2025-08-08,117750,118405,116295,116955,-1210.,-1.02%,8001,27389
BTQ25,2025-08-11,119170,122955,118975,119465,2510,+2.15%,13503,27633
BTQ25,2025-08-12,119185,120755,118600,120155,690,+0.58%,8549,27851
BTQ25,2025-08-13,120435,123755,119295,123430,3275,+2.73%,12361,28551
BTQ25,2025-08-14,123260,125200,117610,118415,-5015.,-4.06%,16884,28174
BTQ25,2025-08-15,118180,119810,117175,117235,-1180.,-1.00%,8564,28351
BTQ25,2025-08-18,117995,118350,114925,116600,-635.,-0.54%,8682,28592
BTQ25,2025-08-19,116980,117315,112820,113235,-3365.,-2.89%,11487,28971
BTQ25,2025-08-20,113520,114640,112485,114465,1230,+1.09%,9207,28598
BTQ25,2025-08-21,114520,115030,112075,112285,-2180.,-1.90%,9035,29050
BTQ25,2025-08-22,112750,117640,111805,116850,4565,+4.07%,22760,27900
